Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros,Conversion Ratio,Warehouse Name,Warehouse Country,Warehouse City,Road,Rail,Sea,Air,total_dist,Location,Warehouse_Latitude,Warehouse_Longitude,Latitude,Longitude,KG,CO2 Road,CO2 Rail,CO2 Sea,CO2 Air,CO2 Total
2021-07-12,7-2021,3403434,5340672-72,21002524,1,952547-47,7200.0,5544.0,0.0368,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,264.96,2.10341781504,0.0,3.4338816,0.0,5.53729941504
2021-07-12,7-2021,3403434,5340672-72,21002524,2,8949591-91,6000.0,2940.0,0.0474,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,284.4,2.2577446656,0.0,3.685824,0.0,5.943568665600001
2021-07-13,7-2021,3403434,5029913-13,21049500,1,950359-59,3600.0,5686.2,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,259.74,7.192188132480001,0.0,0.0,495.2722320000001,502.4644201324801
2021-07-13,7-2021,3403434,5029913-13,21049500,2,830622-22,900.0,1368.09,0.052,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,46.8,1.2958897535999998,0.0,0.0,89.23823999999999,90.53412975359998
2021-07-15,7-2021,3403434,5006517-17,21050564,1,952530-30,200.0,359.96,0.1122,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,22.439999999999998,0.552024,0.0,0.0,31.620203999999998,32.172228
2021-07-15,7-2021,3403434,5006517-17,21050564,2,950359-59,300.0,464.79,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,21.645000000000003,0.5324670000000001,0.0,0.0,30.49996950000001,31.03243650000001
2021-07-15,7-2021,3403434,5006517-17,21050564,3,807973-73,200.0,230.66,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,8.0,0.19679999999999997,0.0,0.0,11.272800000000002,11.469600000000002
2021-07-15,7-2021,3403434,5006517-17,21050564,4,866370-70,200.0,257.44,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,8.0,0.19679999999999997,0.0,0.0,11.272800000000002,11.469600000000002
2021-07-15,7-2021,3403434,5006517-17,21050564,5,862275-75,300.0,298.8,0.0428,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,12.84,0.31586400000000003,0.0,0.0,18.092844000000003,18.408708000000004
2021-07-15,7-2021,3403434,5006517-17,21050564,6,918777-77,12.0,19.15,0.074,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,0.8879999999999999,0.021844799999999998,0.0,0.0,1.2512808,1.2731256
2021-07-19,7-2021,3403434,5029913-13,21051187,1,802051-51,1200.0,1236.84,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,33.108,0.916758930816,0.0,0.0,63.1303344,64.047093330816
2021-07-19,7-2021,3403434,5029913-13,21051187,2,802054-54,1200.0,1236.84,0.02759,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,33.108,0.916758930816,0.0,0.0,63.1303344,64.047093330816
2021-07-19,7-2021,3403434,5029913-13,21051187,3,872725-25,100.0,82.84,0.02219,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,2.2190000000000003,0.06144400348800002,0.0,0.0,4.231189200000001,4.292633203488001
2021-07-19,7-2021,3403434,5029913-13,21051187,4,897785-85,500.0,632.35,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,9.5,0.263054544,0.0,0.0,18.1146,18.377654544
2021-07-19,7-2021,3403434,5029913-13,21051187,4,897785-85,60.0,75.88,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,1.14,0.031566545280000004,0.0,0.0,2.1737520000000004,2.2053185452800004
2021-07-19,7-2021,3403434,5029913-13,21051187,5,9246351-51,1200.0,1657.92,0.037,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,44.4,1.2294338688000002,0.0,0.0,84.66192000000001,85.89135386880001
2021-07-19,7-2021,3403434,5029913-13,21051187,6,964787-87,560.0,506.41,0.02421,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,13.557599999999999,0.3754092932352,0.0,0.0,25.85163168,26.2270409732352
2021-07-19,7-2021,3403434,5029913-13,21051187,8,9672961-61,800.0,1618.8,0.021,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,16.8,0.4651911936000001,0.0,0.0,32.034240000000004,32.4994311936
2021-07-19,7-2021,3403434,5029913-13,21051187,9,8022933-33,840.0,2129.99,0.054,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,45.36,1.25601622272,0.0,0.0,86.492448,87.74846422272
2021-07-19,7-2021,3403434,5029913-13,21051187,10,8755831-31,500.0,1576.4,0.031,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,15.5,0.429194256,0.0,0.0,29.555400000000002,29.984594256
2021-07-19,7-2021,3403434,5029913-13,21051187,11,937515-15,400.0,1310.2,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,58.4,1.6170931968000002,0.0,0.0,111.35712000000001,112.97421319680001
2021-07-19,7-2021,3403434,5340669-69,21002631,1,8805376-76,8640.0,28512.0,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,856.0,0,1154,0,2010.0,"Ålesund, Norway",48.9575,4.365,62.4722,6.1495,672.1919999999999,55.23804979199999,0.0,7.757095679999999,0.0,62.99514547199999
2021-07-19,7-2021,3403434,5340669-69,21002631,2,8969961-61,8750.0,9450.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,856.0,0,1154,0,2010.0,"Ålesund, Norway",48.9575,4.365,62.4722,6.1495,859.5999999999999,70.6384896,0.0,9.919783999999998,0.0,80.55827359999999
2021-07-21,7-2021,3403434,5029913-13,21051816,1,866370-70,1600.0,2099.68,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,64.0,1.772156928,0.0,0.0,122.0352,123.807356928
2021-07-22,7-2021,3403434,5003476-76,21053217,1,807973-73,200.0,214.72,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,84.851,0,0,341,425.851,"Amsterdam, Netherlands",48.9575,4.365,52.3676,4.9041,8.0,0.065165568,0.0,0.0,5.728800000000001,5.793965568000001
2021-07-22,7-2021,3403434,5003476-76,21053217,2,866370-70,200.0,239.66,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,84.851,0,0,341,425.851,"Amsterdam, Netherlands",48.9575,4.365,52.3676,4.9041,8.0,0.065165568,0.0,0.0,5.728800000000001,5.793965568000001
2021-07-22,7-2021,3403434,5003476-76,21053217,3,918777-77,72.0,118.86,0.074,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,84.851,0,0,341,425.851,"Amsterdam, Netherlands",48.9575,4.365,52.3676,4.9041,5.327999999999999,0.04340026828799999,0.0,0.0,3.8153808,3.8587810682879997
2021-07-22,7-2021,3403434,5003476-76,21053217,4,952530-30,200.0,335.08,0.1122,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,84.851,0,0,341,425.851,"Amsterdam, Netherlands",48.9575,4.365,52.3676,4.9041,22.439999999999998,0.18278941823999997,0.0,0.0,16.069284,16.25207341824
2021-07-22,7-2021,3403434,5003476-76,21053217,5,950359-59,150.0,216.35,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,84.851,0,0,341,425.851,"Amsterdam, Netherlands",48.9575,4.365,52.3676,4.9041,10.822500000000002,0.08815679496000002,0.0,0.0,7.749992250000002,7.8381490449600015
2021-07-23,7-2021,3403434,5002915-15,21051890,1,986174-74,1.0,273.99,18.9382,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,765.728,0,0,660,1425.728,"Lisbon, Portugal",48.9575,4.365,38.7167,-9.139,18.9382,1.3921449609216,0.0,0.0,26.248345200000003,27.6404901609216
2021-07-26,7-2021,3403434,5340672-72,21002633,1,837396-96,2800.0,1148.0,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,81.2,0.6446162688000001,0.0,1.0523520000000002,0.0,1.6969682688000003
2021-07-26,7-2021,3403434,5340672-72,21002633,2,8805376-76,10800.0,7992.0,0.0778,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,840.2399999999999,6.670349429759999,0.0,10.889510399999999,0.0,17.559859829759997
2021-07-26,7-2021,3403434,5340672-72,21002633,3,8969961-61,12250.0,13230.0,0.09824,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,1203.4399999999998,9.55365766656,0.0,15.596582399999997,0.0,25.150240066559995
2021-07-26,7-2021,3403434,5340672-72,21002633,4,9240111-11,3456.0,1710.72,0.0422,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,82.694,0,1296,0,1378.694,"Stavanger, Norway",48.9575,4.365,58.9701,5.7333,145.8432,1.1577943277568001,0.0,1.8901278720000003,0.0,3.0479221997568002
2021-07-27,7-2021,3403434,5029913-13,21056631,1,918777-77,480.0,780.96,0.074,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,35.519999999999996,0.98354709504,0.0,0.0,67.729536,68.71308309503999
2021-07-27,7-2021,3403434,5029913-13,21056631,2,830622-22,900.0,1368.09,0.052,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,46.8,1.2958897535999998,0.0,0.0,89.23823999999999,90.53412975359998
2021-07-27,7-2021,3403434,5006517-17,21058996,1,952530-30,200.0,359.96,0.1122,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,22.439999999999998,0.552024,0.0,0.0,31.620203999999998,32.172228
2021-07-27,7-2021,3403434,5006517-17,21058996,2,950359-59,300.0,464.79,0.07215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,21.645000000000003,0.5324670000000001,0.0,0.0,30.49996950000001,31.03243650000001
2021-07-27,7-2021,3403434,5006517-17,21058996,3,807973-73,200.0,230.66,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,8.0,0.19679999999999997,0.0,0.0,11.272800000000002,11.469600000000002
2021-07-27,7-2021,3403434,5006517-17,21058996,4,866370-70,200.0,257.44,0.04,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,8.0,0.19679999999999997,0.0,0.0,11.272800000000002,11.469600000000002
2021-07-27,7-2021,3403434,5006517-17,21058996,5,862275-75,300.0,298.8,0.0428,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,12.84,0.31586400000000003,0.0,0.0,18.092844000000003,18.408708000000004
2021-07-27,7-2021,3403434,5006517-17,21058996,6,918777-77,12.0,19.15,0.074,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,256.25,0,0,671,927.25,"Berlin, Germany",48.9575,4.365,52.52,13.405,0.8879999999999999,0.021844799999999998,0.0,0.0,1.2512808,1.2731256
2021-07-27,7-2021,3403434,5003451-51,21057087,1,937556-56,20.0,15.87,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.5800000000000001,0.016434787200000002,0.0,0.0,1.0645320000000003,1.0809667872000002
2021-07-27,7-2021,3403434,5003451-51,21057087,2,937555-55,40.0,31.74,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.1600000000000001,0.032869574400000004,0.0,0.0,2.1290640000000005,2.1619335744000003
2021-07-27,7-2021,3403434,5003451-51,21057087,3,937554-54,40.0,31.74,0.029,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.1600000000000001,0.032869574400000004,0.0,0.0,2.1290640000000005,2.1619335744000003
2021-07-27,7-2021,3403434,5003451-51,21057087,4,982863-63,40.0,55.3,0.05606,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.2424,0.063540287616,0.0,0.0,4.11570096,4.179241247616
2021-07-27,7-2021,3403434,5003451-51,21057087,5,8957921-21,60.0,39.68,0.0200799999999999,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.204799999999994,0.03413902003199984,0.0,0.0,2.2112899199999894,2.245428940031989
2021-07-27,7-2021,3403434,5003451-51,21057087,6,921342-42,40.0,61.6,0.05568,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.2272,0.063109582848,0.0,0.0,4.08780288,4.150912462848
2021-07-27,7-2021,3403434,5003451-51,21057087,7,802063-63,20.0,12.46,0.022,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.43999999999999995,0.012467769600000001,0.0,0.0,0.807576,0.8200437695999999
2021-07-27,7-2021,3403434,5003451-51,21057087,8,802064-64,20.0,12.46,0.0184,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.368,0.01042758912,0.0,0.0,0.6754272,0.68585478912
2021-07-27,7-2021,3403434,5003451-51,21057087,9,802078-78,40.0,35.14,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.76,0.021535238400000004,0.0,0.0,1.3949040000000001,1.4164392384000002
2021-07-27,7-2021,3403434,5003451-51,21057087,10,897785-85,40.0,38.94,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.76,0.021535238400000004,0.0,0.0,1.3949040000000001,1.4164392384000002
2021-07-27,7-2021,3403434,5003451-51,21057087,11,946718-18,20.0,93.46,0.052,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.04,0.02946927360000001,0.0,0.0,1.9088160000000003,1.9382852736000002
2021-07-27,7-2021,3403434,5003451-51,21057087,12,887776-76,60.0,58.41,0.019,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.14,0.0323028576,0.0,0.0,2.092356,2.1246588576
2021-07-27,7-2021,3403434,5003451-51,21057087,13,918511-11,20.0,20.83,0.0178,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.356,0.010087559040000001,0.0,0.0,0.6534023999999999,0.66348995904
2021-07-27,7-2021,3403434,5003451-51,21057087,14,9203822-22,20.0,41.67,0.0445,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.8899999999999999,0.025218897599999998,0.0,0.0,1.6335060000000001,1.6587248976000002
2021-07-27,7-2021,3403434,5003451-51,21057087,15,8922912-12,20.0,25.9,0.02191,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.4382,0.012416765088,0.0,0.0,0.80427228,0.816689045088
2021-07-27,7-2021,3403434,5003451-51,21057087,16,992668-68,75.0,121.93,0.0215,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.6124999999999998,0.045691542,0.0,0.0,2.9595824999999993,3.0052740419999995
2021-07-27,7-2021,3403434,5003451-51,21057087,17,9672961-61,120.0,177.56,0.021,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,2.52,0.07140631680000001,0.0,0.0,4.625208,4.6966143168
2021-07-27,7-2021,3403434,5003451-51,21057087,18,8479004-04,40.0,59.05,0.02113,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.8452,0.023949451968,0.0,0.0,1.55128008,1.5752295319679999
2021-07-27,7-2021,3403434,5003451-51,21057087,19,892273-73,25.0,27.02,0.033,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.8250000000000001,0.023377068000000004,0.0,0.0,1.5142050000000002,1.5375820680000003
2021-07-27,7-2021,3403434,5003451-51,21057087,20,920400-00,25.0,36.1,0.058,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.4500000000000002,0.04108696800000001,0.0,0.0,2.6613300000000004,2.7024169680000005
2021-07-27,7-2021,3403434,5003451-51,21057087,21,942053-53,50.0,28.04,0.03133,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,1.5664999999999998,0.04438809336,0.0,0.0,2.8751540999999996,2.9195421933599994
2021-07-27,7-2021,3403434,5003451-51,21057087,22,8902781-81,25.0,12.7,0.0263,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.6575,0.018630814800000003,0.0,0.0,1.2067755,1.2254063148
2021-07-27,7-2021,3403434,5003451-51,21057087,23,964912-12,25.0,9.94,0.0288,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.72,0.020401804800000003,0.0,0.0,1.321488,1.3418898048
2021-07-27,7-2021,3403434,5003451-51,21057087,24,8803261-61,25.0,12.66,0.024,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,0.6,0.017001504,0.0,0.0,1.10124,1.118241504
2021-07-27,7-2021,3403434,5003451-51,21057087,26,8902881-81,25.0,61.55,0.206,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,5.1499999999999995,0.145929576,0.0,0.0,9.452309999999999,9.598239576
2021-07-27,7-2021,3403434,5003451-51,21057087,27,9375172-72,48.0,48.58,0.109,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,5.232,0.14825311488000004,0.0,0.0,9.602812800000002,9.751065914880002
2021-07-27,7-2021,3403434,5003451-51,21057087,28,9375182-82,40.0,53.1,0.146,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,295.165,0,0,874,1169.165,"Bratislava, Slovakia",48.9575,4.365,48.1482,17.1067,5.84,0.16548130560000002,0.0,0.0,10.718736,10.8842173056
2021-07-28,7-2021,3403434,5029913-13,21058596,1,982898-98,1200.0,4249.32,0.05689,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,288.437,0,0,908,1196.437,"San Marino, Italy",48.9575,4.365,43.9429,12.4578,68.268,1.8903376431360002,0.0,0.0,130.1734224,132.063760043136
2021-07-30,7-2021,3403434,115-15,21000867,1,847898-98,3.0,0.0,0.2885,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.8654999999999999,0.024416073503999998,0.0,0.0,1.5830860500000001,1.6075021235040001
2021-07-30,7-2021,3403434,115-15,21000867,3,889973-73,1.0,0.0,0.38,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.38,0.010719939840000001,0.0,0.0,0.6950580000000001,0.70577793984
2021-07-30,7-2021,3403434,115-15,21000867,4,844345-45,1.0,0.0,0.4,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.4,0.0112841472,0.0,0.0,0.7316400000000001,0.7429241472000001
2021-07-30,7-2021,3403434,115-15,21000867,6,8223161-61,4.0,0.0,0.53,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,2.12,0.05980598016,0.0,0.0,3.877692,3.9374979801600003
2021-07-30,7-2021,3403434,115-15,21000867,7,942104-04,2.0,0.0,0.1553,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.3106,0.0087621403008,0.0,0.0,0.5681184599999999,0.5768806003007999
2021-07-30,7-2021,3403434,115-15,21000867,8,8932331-31,2.0,0.0,0.355,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.71,0.020029361279999998,0.0,0.0,1.2986609999999998,1.3186903612799998
2021-07-30,7-2021,3403434,115-15,21000867,9,9262811-11,12.0,0.0,0.045,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.54,0.015233598720000002,0.0,0.0,0.987714,1.00294759872
2021-07-30,7-2021,3403434,115-15,21000867,10,9017582-82,24.0,0.0,0.014,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,0.336,0.009478683648,0.0,0.0,0.6145776000000001,0.624056283648
2021-07-30,7-2021,3403434,115-15,21000867,11,992657-57,20.0,0.0,0.0531,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,1.062,0.029959410816,0.0,0.0,1.9425042000000001,1.972463610816
2021-07-30,7-2021,3403434,115-15,21000867,14,8290801-01,10.0,0.0,0.14,WAREHOUSE PARIS AREA 1,FRANCE,CHALONS-EN-CHAMPAGNE,293.858,0,0,871,1164.858,"Glasgow, United Kingdom",48.9575,4.365,55.8652,-4.2576,1.4000000000000001,0.03949451520000001,0.0,0.0,2.5607400000000005,2.6002345152000004
